"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","lon","lat"
"RT @bapusuratsingh: ""When you start walking, the leaders will also emerge."" -Bapu ji #700DaysOfHunger #HumanRightsDay https://t.co/cuj0DKke<U+0085>",2,FALSE,FALSE,807676988156743680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:54 +0000 2016",NA,NA,"en",38,FALSE,"London, England",3299464023,"Raising awareness of 83 year old Bapu Surat Singh, on HungerStrike to free Sikh political prisoners! We rely on social media to raise awareness of Sikh matters.",FALSE,"Tue May 26 16:41:21 +0000 2015",36181,4830,4179,FALSE,"https://www.facebook.com/bapusuratsingh","BapuSuratSingh",NA,"en-GB",NA,381,"bapusuratsingh",NA,NA
"RT @KamalaHarris: Women<U+0092>s rights.
LGBT rights.
Indigenous rights.
Immigration rights.
On #HumanRightsDay, let<U+0092>s re-dedicate ourselves to fi<U+0085>",378,FALSE,FALSE,807676988336898048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:54 +0000 2016",NA,NA,"en",11,FALSE,"Los Angeles",419968824,"Actor. Artist. I tell stories.",FALSE,"Thu Nov 24 01:12:39 +0000 2011",5015,146,978,FALSE,"http://www.imdb.me/karinacontreras","Karina <ed><U+00A0><U+00BD><ed><U+00B3><U+008E>","Pacific Time (US & Canada)","en",-28800,307,"KMarksTheSpot4",NA,NA
"RT @UPCPowers: #HumanRightsDay Your religion, politics, or skin color should not determine your freedom or rights.<U+0085>",12,FALSE,FALSE,807676988605472768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:54 +0000 2016",NA,NA,"en",24,FALSE,"Boston, MA",747231045024686080,"Human rights activist @MartyGottesfeld faces 25 years under the #CFAA for helping save Justina Pelletier. #FreeMartyG | http://facebook.com/FreeMartyG",FALSE,"Mon Jun 27 00:52:18 +0000 2016",2129,748,1484,FALSE,"http://www.freemartyg.com","FreeMartyG","Pacific Time (US & Canada)","en",-28800,418,"FreeMartyG",NA,NA
"RT @JeffreyGuterman: Message to future generations from Bertrand Russell in 1959. #HumanRightsDay https://t.co/8FseQAUY1Q",61,FALSE,FALSE,807676989511467008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:54 +0000 2016",NA,NA,"en",29,FALSE,"New York",73845109,"Art Therapist, breast cancer survivor, only child Seth, killed in traffic in NYC, passionate about helping others. Founding member, Families For Safe Streets.",FALSE,"Sun Sep 13 08:35:22 +0000 2009",2391,734,2853,FALSE,NA,"Debbie Marks Kahn",NA,"en",NA,2407,"DMkahn128",NA,NA
"RT @AmyMek: Islam is Nazism with a ""God"". Islamic scripture teaches the hatred &amp; killing of Jews. 

#HumanRightsDay https://t.co/DnOiLCFtoN",82,FALSE,FALSE,807676993437388800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:55 +0000 2016",NA,NA,"en",139,FALSE,"Seminole, Fl",37252440,"<U+05E9><U+05DC><U+05D5><U+05DD> Married 37 + yrs, conservative, Christian. Pro- Israel, Pro-life. <U+05F3><U+05E9><U+05E8><U+05D0><U+05DC>. <U+05E2><U+05D1><U+05E8><U+05F3><U+05EA> <U+05EA><U+05DC><U+05DE><U+05F3><U+05D3><U+05D4>",TRUE,"Sat May 02 18:29:08 +0000 2009",29089,15227,1886,FALSE,NA,"d snyder","Eastern Time (US & Canada)","en",-18000,15910,"snyder777",NA,NA
"I cannot stress enough how much I support equal rights. I will fight for this till my last breath. That's a promise  #HumanRightsDay",0,FALSE,FALSE,807676994393608192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:56 +0000 2016",NA,NA,"en",9,FALSE,"Canada",2204120930,"<U+0094>you can't stan that many people Natasha<U+0094> UHM watch me // bisexual <U+2764><U+FE0F>",TRUE,"Wed Nov 20 02:37:58 +0000 2013",4385,1223,4176,FALSE,NA,"Natasha // 7 DAYS","Pacific Time (US & Canada)","en",-28800,936,"thatweirdonat",NA,NA
"RT Rasa171a: humanitarian chief: 10,000 children under 5 years have died from preventable diseases #HumanRightsDay<U+0085> https://t.co/8xnDDyU34C",0,FALSE,FALSE,807676995282882560,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Sat Dec 10 20:02:56 +0000 2016",NA,NA,"en",25,FALSE,"Palestine",704932633168486400,"#FreePalestine is our main hashtag, but we catch the trends too. <U+0633><U+0645><U+0639> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> <U+0635><U+0648><U+062A><U+0643><U+060C> <U+063A><U+0631><U+062F> <U+0639><U+0646> #FreePalestine.",FALSE,"Wed Mar 02 07:33:31 +0000 2016",10743,188,6,FALSE,NA,"<U+0639><U+064A><U+0646><U+0643> <U+0639> <U+0641><U+0644><U+0633><U+0637><U+064A><U+0646>",NA,"en-GB",NA,758,"followbot321",NA,NA
"RT @BabatundeUNFPA: Happy #HumanRightsDay! As the Universal Declaration of #HumanRights states: All human beings are born free and equa<U+0085>",49,FALSE,FALSE,807676998659244032,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:02:57 +0000 2016",NA,NA,"en",21,FALSE,"Cairo, Egypt",66657665,"Assisting with human and social development at a world's leading development agency. Previously, Assistant M&E Officer at MOHP... [Personal sphere here!]",FALSE,"Tue Aug 18 11:32:54 +0000 2009",9455,217,973,FALSE,NA,"Mohammed Duban","Greenland","en",-10800,100,"M_Duban",NA,NA
"I just entered a #WinIt and won 10 sweeps entries from @InboxDollars! You can, too. #HumanRightsDay",0,FALSE,FALSE,807676999087091712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:57 +0000 2016",NA,NA,"en",0,FALSE,"texas",48547884,"enjoy computers video games ,spending time with friends and family,living life as best as one can",FALSE,"Fri Jun 19 00:23:41 +0000 2009",531,57,9,FALSE,NA,"Barb koss","Central Time (US & Canada)","en",-21600,14,"putzkoss",NA,NA
"RT Rasa171a: nearly 8 MILLION Children in #Yemen are going hungry
save the children #HumanRightsDay https://t.co/CbdYB4Q9YW <U+0085>",0,FALSE,FALSE,807677000374751232,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Sat Dec 10 20:02:57 +0000 2016",NA,NA,"en",25,FALSE,"Palestine",704932633168486400,"#FreePalestine is our main hashtag, but we catch the trends too. <U+0633><U+0645><U+0639> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> <U+0635><U+0648><U+062A><U+0643><U+060C> <U+063A><U+0631><U+062F> <U+0639><U+0646> #FreePalestine.",FALSE,"Wed Mar 02 07:33:31 +0000 2016",10745,188,6,FALSE,NA,"<U+0639><U+064A><U+0646><U+0643> <U+0639> <U+0641><U+0644><U+0633><U+0637><U+064A><U+0646>",NA,"en-GB",NA,758,"followbot321",NA,NA
"RT @wef: 4 inspirational  human rights  activists you<U+0092>ve probably never heard of https://t.co/J04LT7zMte #HumanRightsDay https://t.co/aVVjO<U+0085>",229,FALSE,FALSE,807677002601889792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:57 +0000 2016",NA,NA,"en",29,FALSE,"Verona, Italy",2512858669,"Professional Coach (ACC)|Cultural Change Manager|Team Coach",TRUE,"Wed May 21 15:11:03 +0000 2014",430,73,3,FALSE,"http://monicadongili.branded.me","Monica Dongili",NA,"it",NA,155,"MDongili",NA,NA
"RT @Refugees_Gr: #HumanRightsDay
#refugeesgr victims of torture and violence may be detained for months before applying for asylum and reac<U+0085>",6,FALSE,FALSE,807677003071504384,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:02:58 +0000 2016",NA,NA,"en",516,FALSE,"Canada",110728224,"#HumanRightsWatch #AntiFas #Refugiados 
#StopRacism& #StopHatred,#FightingFascism 4A #BetterEarth. #TakeMoneyOutOfPolitics",FALSE,"Tue Feb 02 15:29:33 +0000 2010",41908,1934,13072,FALSE,NA,"SRA <U+2193>","Pacific Time (US & Canada)","en",-28800,4660,"SRAntiFascism",NA,NA
"RT @andreareimer: Taking back #HumanRightsDay in Vancouver with the launch of 101 Days of Action Against Discrimination. Take the ple<U+0085>",2,FALSE,FALSE,807677005961433088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:02:58 +0000 2016",NA,NA,"en",29,FALSE,"Vancouver, BC",373721801,"Metro Vancouver Alliance is a broad based alliance of community groups, labour, faith and educational institutions working together for the common good.",FALSE,"Thu Sep 15 02:55:17 +0000 2011",1619,907,153,FALSE,"http://iafnw.org/canada/metvanalliance","MetroVanAlliance","Alaska","en",-32400,638,"MetVanAlliance",NA,NA
".@wendiblum on #Periscope: Mid- Day Break <U+2615><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00BD><U+00A6>What Do You Stand For? <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> #HumanRightsDay #Inspire #Teach <ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> https://t.co/95Jj49UbG8",0,FALSE,FALSE,807677006095716352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:02:58 +0000 2016",NA,NA,"en",130,FALSE,"Boca Raton, Florida",2345972834,"Join me http://www.periscope.tv/azulyoga daily broadcast of #yoga #meditation at sunrise on the beach, cultivating the peace within. http://www.azulyoga.com",TRUE,"Sun Feb 16 01:03:09 +0000 2014",7818,857,10992,FALSE,"http://www.azulyoga.com","Donna Melanson","Eastern Time (US & Canada)","en",-18000,318,"AzulYoga",NA,NA
"RT @assemblea: Constru<ef>m un futur on els drets fonamentals siguin inq<fc>estionables <ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #HumanRightsDay https://t.co/hTmA66seXg",6,FALSE,FALSE,807677007656026112,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:02:59 +0000 2016",NA,NA,"und",19,FALSE,"Catalunya, nova Rep<fa>blica",2691134947,"Xarxa de dones feministes per una Rep<fa>blica Catalana lliure i digna ** Independents del patriarcat ** #T39 #Apunt",FALSE,"Tue Jul 29 21:39:45 +0000 2014",2867,1025,10327,FALSE,"http://feministesperlaindependencia.cat","Feministes xla II*II","Pacific Time (US & Canada)","ca",-28800,958,"femviacat",NA,NA
"RT @AmbassadorPower: On #HumanRightsDay, thinking of pol prisoners &amp; families missing them. Highlighting a few this wk w/#FreetobeHome:<U+0085>",90,FALSE,FALSE,807677008297791488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:02:59 +0000 2016",NA,NA,"en",127,FALSE,"http://www.ideclairmedia.com/",16003300,"Dealing With The Difficult. 

REAL. RAW. RIGHT NOW...  
IDECLAIR IT. http://www.blogtalkradio.com/theideclairshow",FALSE,"Tue Aug 26 21:44:26 +0000 2008",92524,1689,30976,FALSE,"http://www.blogtalkradio.com/theideclairshow/","IDECLAIR MEDIA","Central Time (US & Canada)","en",-21600,2181,"IDECLAIRMEDIA",NA,NA
"Rt<U+0645><U+0631><U+0643><U+0632> #<U+062D><U+0644><U+0628>
<U+0634><U+0627><U+0647><U+062F><U+0648><U+0627><U+0647><U+0631><U+0628><U+0648><U+0627> <U+0645><U+0646> <U+0627><U+0644><U+0645><U+0648><U+062A> <U+0627><U+0644><U+064A> <U+0627><U+0644><U+0645><U+0648><U+062A> <U+0641><U+064A> <U+064A><U+0648><U+0645> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645><U+064A> <U+0644><U+062D><U+0642><U+0648><U+0642> <U+0627><U+0644><U+0627><U+0646><U+0633><U+0627><U+0646>
#StandWithAleppo  #<U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629> #HumanRightsDay 
https://t.co/slQJclP4Qi",0,FALSE,FALSE,807677016942268416,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:03:01 +0000 2016",NA,NA,"ar",47,FALSE,"London, England",2492932058,"Jornalist** Hoping : #Freedom & salavation of #Terrorism & #radicalism --
<U+0623><U+0645><U+0646><U+064A><U+062A><U+064A>  #<U+0627><U+0644><U+062D><U+0631><U+064A><U+0629> <U+0648><U+0627><U+0644><U+062E><U+0644><U+0627><U+0635> <U+0645><U+0646> <U+0634><U+0631><U+0651> #<U+0627><U+0631><U+0647><U+0627><U+0628> <U+0648> #<U+0627><U+0644><U+062A><U+0637><U+0631><U+0641>",FALSE,"Tue May 13 12:50:44 +0000 2014",14720,1785,9223,FALSE,"http://albawabahurria.blogspot.com","Majed Majidy","Pacific Time (US & Canada)","en",-28800,1066,"MajedMajidy",NA,NA
"RT @KamalaHarris: Women<U+0092>s rights.
LGBT rights.
Indigenous rights.
Immigration rights.
On #HumanRightsDay, let<U+0092>s re-dedicate ourselves to fi<U+0085>",379,FALSE,FALSE,807677016967434240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:03:01 +0000 2016",NA,NA,"en",73,FALSE,"Where God Leads Me",3847712603,"#Writer, #model @bmgmodels & published #author #book #PCDHasNothingOnMe Avail Now. Acct maintained by my mom & me. Instagram @IAMChloeR",FALSE,"Sat Oct 03 00:45:46 +0000 2015",5430,293,3329,FALSE,"http://www.chloerfernandez.com","Chloe R Fernandez","Eastern Time (US & Canada)","en",-18000,393,"ImChloeR",NA,NA
"RT @apurposefulwife: White rights are human rights
Christian rights are human rights
Men's rights are human rights 

#HumanRightsDay https:<U+0085>",2,FALSE,FALSE,807677020838699008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:03:02 +0000 2016",NA,NA,"en",5,FALSE,"United States",806526212977868800,"American Nationalist Anti-Communist Anti-Theocracy I like to write stories. I'm a dreamer. National Socialism",FALSE,"Wed Dec 07 15:50:08 +0000 2016",224,48,309,FALSE,NA,"LuftwaffleSS-Sch<fc>tze",NA,"en",NA,215,"s_luftwaffe",NA,NA
"RT @NkirukaNistoran: #HumanRightsDay #Write4Rights #StopBiafrakillings #Standup4HumanRights Self determination is a universal law<U+0085>",75,FALSE,FALSE,807677021656584192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:03:02 +0000 2016",NA,NA,"en",71,FALSE,"BIAFRA LAND",3351195280,NA,FALSE,"Mon Jun 29 20:15:27 +0000 2015",48236,1676,27,FALSE,NA,"ositadimmaNwachineke",NA,"en",NA,2689,"osita_mmaduako",NA,NA
"Retweeted Samantha Power (@AmbassadorPower):

On #HumanRightsDay, thinking of pol prisoners &amp; families missing... https://t.co/ofUhGxFCok",0,FALSE,FALSE,807677021757251584,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FALSE,"Sat Dec 10 20:03:02 +0000 2016",NA,NA,"en",127,FALSE,"http://www.ideclairmedia.com/",16003300,"Dealing With The Difficult. 

REAL. RAW. RIGHT NOW...  
IDECLAIR IT. http://www.blogtalkradio.com/theideclairshow",FALSE,"Tue Aug 26 21:44:26 +0000 2008",92525,1689,30976,FALSE,"http://www.blogtalkradio.com/theideclairshow/","IDECLAIR MEDIA","Central Time (US & Canada)","en",-21600,2181,"IDECLAIRMEDIA",NA,NA
"RT @ColeLedford11: Love is a human right, not a political statement. <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>#HumanRightsDay",23,FALSE,FALSE,807677026144436224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:03:03 +0000 2016",NA,NA,"en",41,FALSE,"Bairnsdale Victoria, Australia",1108351662,NA,FALSE,"Mon Jan 21 07:42:52 +0000 2013",39218,529,73901,FALSE,NA,"Danny King",NA,"en",NA,381,"Dan4uKing",NA,NA
"RT @RevolutionSyria: Another heinous massacre by #Putin air force on #HumanRightsDay. #Binnish #Idlib #Syria https://t.co/70yD2HmRU1 https:<U+0085>",7,FALSE,FALSE,807677027692253184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:03:03 +0000 2016",NA,NA,"en",225,FALSE,".<U+062F><U+0628><U+064A> #MessageFromSyrians",2869304847,"I salute my brave & heroic people in #<U+0633><U+0648><U+0631><U+064A><U+0627>, We are striving for freedom more than decades. There's no Freedom without #Resistance. After 2 years, I'm back.",TRUE,"Sun Nov 09 18:14:59 +0000 2014",87419,9490,33446,FALSE,"https://goo.gl/YJO7ui","AEJ <U+062E><U+0644><U+064A><U+0644> <U+0E49><U+0E49><U+0E49><U+0E49><U+0E49><U+0E47><U+0E47><U+0E47><U+0E47><U+24C2>","Istanbul","en",7200,438,"AEJKhalil",NA,NA
"RT @hrw: Human Rights Watch keeps an updated map on anti #LGBT laws around the world https://t.co/lg3i06HB8W #HumanRightsDay https://t.co/a<U+0085>",140,FALSE,FALSE,807677030288519168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:03:04 +0000 2016",NA,NA,"en",48,FALSE,"Coccaglio",508842758,NA,TRUE,"Wed Feb 29 13:18:36 +0000 2012",5705,106,7294,FALSE,NA,"Licio Torri","Rome","it",3600,201,"L_Torri",NA,NA
"Change your profile picture and celebrate human rights on #HumanRightsDay! https://t.co/l9Tm8jUwHT",0,FALSE,FALSE,807677023682314240,NA,"<a href=""http://twibbon.com"" rel=""nofollow"">Twibbon</a>",FALSE,"Sat Dec 10 20:03:03 +0000 2016",NA,NA,"en",77,FALSE,"Quetta Bal0chistan.",1889686100,"S0cial media ambassador @Bal_voices ex cultural h0st #PTV #Quetta. Executive direct0r #HD0 #Balochistan #HumanityL0ver #QuettaGladiator #Balochistan #Peace",TRUE,"Sat Sep 21 10:10:03 +0000 2013",19315,31590,81377,FALSE,"http://www.rubinabaloch.com","Rubina Ibrahim Zehri","Pacific Time (US & Canada)","en",-28800,188,"zehriRubina",NA,NA
"RT @tariqnasheed: #HumanRightsDay the only ""humans"" who are being systematically &amp; legally executed with impunity are BLACK HUMANS, so what<U+0085>",33,FALSE,FALSE,807677031282524160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:03:04 +0000 2016",NA,NA,"en",27,FALSE,"Columbus, OH",176469788,"tOSU Alum 15' | #MBA17' | #Biologist | #Entrepreneur | #Philanthropist | #Boxer | #PersonalTrainer | #FortuneElite Business Solutions & Tax Service 614-625-1499",TRUE,"Mon Aug 09 16:37:37 +0000 2010",76771,2409,11062,FALSE,"http://www.FortuneEliteOH.com","CEO RELL","Quito","en",-18000,1659,"RellTheCEO",NA,NA
"Perhaps we could ask Duterte to stop the unchecked/vigilante MURDER of thousands of ""suspected drug users"" in Philippines #HumanRightsDay",0,FALSE,FALSE,807677031290900480,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:03:04 +0000 2016",NA,NA,"en",12,FALSE,"East Coast",3243778670,"<U+2206> 33 <U+2206> | #RumHam, #TPB |
-[ If the freedom of speech is taken away then dumb and silent we may be led, like sheep to the slaughter. - George Washington ]-",FALSE,"Sat Jun 13 02:00:01 +0000 2015",6836,270,3865,FALSE,NA,"Thirty Three","Pacific Time (US & Canada)","en",-28800,333,"333thirty3",NA,NA
"RT @NotTheToryPress: Today is a special day: #HumanRightsDay.
Tomorrow isn't a special day, it's just another hypocritical Sunday. https://<U+0085>",12,FALSE,FALSE,807677033820078080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:03:05 +0000 2016",NA,NA,"en",3,FALSE,"Brighton, England",87493067,NA,FALSE,"Wed Nov 04 17:56:53 +0000 2009",10273,260,7418,FALSE,NA,"Lia","London","en",0,221,"Mc_notgnillim",NA,NA
"RT @apurposefulwife: White rights are human rights
Christian rights are human rights
Men's rights are human rights 

#HumanRightsDay https:<U+0085>",3,FALSE,FALSE,807677034491236352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:03:05 +0000 2016",NA,NA,"en",21,FALSE,"THE SOUTH IS A PLACE.....",2787873368,"1. PSALM 31  2.STOP KILLING BABIES!!!  3. YOUR ANCESTORS ARE WATCHING OVER YOU, MAKE THEM PROUD...  4.#14WORDS 5. #GETONGAB",FALSE,"Wed Sep 03 12:19:39 +0000 2014",10635,704,10150,FALSE,NA,"LIVEFREEORDIE","Pacific Time (US & Canada)","en",-28800,1392,"OPERATIONDINGO",NA,NA
"RT @Booktrust: Let's spread kindness on #HumanRightsDay + all of December: here are books for children to inspire compassion<U+0085>",21,FALSE,FALSE,807677037959847936,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 20:03:06 +0000 2016",NA,NA,"en",75,FALSE,"Shropshire",2574646184,"The Shropshire Community Directory  ...  all the local information you need at your fingertips #SCD",FALSE,"Wed Jun 18 11:19:55 +0000 2014",5373,950,999,FALSE,"http://www.shropshire.gov.uk/community-directory","Community Directory","London","en",0,1527,"ShropInfo",NA,NA
"RT @KoblerSRSG: On #HumanRightsDay, we remember brave #Libya<U+0092>ns who rose up 6yrs demanding freedom, dignity &amp; justice for all. https://t.co<U+0085>",5,FALSE,FALSE,807677037968326656,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:03:06 +0000 2016",NA,NA,"en",118,FALSE,"libya",249611805,"<U+0645><U+0646> <U+0644><U+064A><U+0633> <U+0644><U+0629> <U+062D><U+0631><U+064A><U+0629> <U+0644><U+064A><U+0633> <U+0644><U+0629> <U+0627><U+0633><U+0645>

Who has no Freedom has no name",FALSE,"Wed Feb 09 12:15:13 +0000 2011",27586,1879,859,FALSE,NA,"Omar Atwair","Brussels","en",3600,636,"libyans_revolt",NA,NA
